start_time,away_team,away_team_score,home_team,home_team_score
2021-05-28 23:00:00+00:00,NEW YORK KNICKS,94,ATLANTA HAWKS,105
2021-05-29 00:30:00+00:00,BROOKLYN NETS,119,BOSTON CELTICS,125
2021-05-29 01:30:00+00:00,LOS ANGELES CLIPPERS,118,DALLAS MAVERICKS,108
2021-05-29 17:30:00+00:00,MILWAUKEE BUCKS,120,MIAMI HEAT,103
2021-05-29 20:00:00+00:00,DENVER NUGGETS,95,PORTLAND TRAIL BLAZERS,115
2021-05-29 23:00:00+00:00,PHILADELPHIA 76ERS,132,WASHINGTON WIZARDS,103
2021-05-30 01:30:00+00:00,UTAH JAZZ,121,MEMPHIS GRIZZLIES,111
2021-05-30 17:00:00+00:00,NEW YORK KNICKS,96,ATLANTA HAWKS,113
2021-05-30 19:30:00+00:00,PHOENIX SUNS,100,LOS ANGELES LAKERS,92
2021-05-30 23:00:00+00:00,BROOKLYN NETS,141,BOSTON CELTICS,126
2021-05-31 01:30:00+00:00,LOS ANGELES CLIPPERS,106,DALLAS MAVERICKS,81
2021-05-31 23:00:00+00:00,PHILADELPHIA 76ERS,114,WASHINGTON WIZARDS,122
2021-06-01 01:30:00+00:00,UTAH JAZZ,120,MEMPHIS GRIZZLIES,113
2021-06-01 23:30:00+00:00,BOSTON CELTICS,109,BROOKLYN NETS,123
2021-06-02 01:00:00+00:00,PORTLAND TRAIL BLAZERS,140,DENVER NUGGETS,147
2021-06-02 02:00:00+00:00,LOS ANGELES LAKERS,85,PHOENIX SUNS,115
2021-06-02 23:00:00+00:00,WASHINGTON WIZARDS,112,PHILADELPHIA 76ERS,129
2021-06-02 23:30:00+00:00,ATLANTA HAWKS,103,NEW YORK KNICKS,89
2021-06-03 01:30:00+00:00,MEMPHIS GRIZZLIES,110,UTAH JAZZ,126
2021-06-03 02:00:00+00:00,DALLAS MAVERICKS,105,LOS ANGELES CLIPPERS,100
2021-06-04 00:00:00+00:00,DENVER NUGGETS,126,PORTLAND TRAIL BLAZERS,115
2021-06-04 02:30:00+00:00,PHOENIX SUNS,113,LOS ANGELES LAKERS,100
2021-06-05 01:00:00+00:00,LOS ANGELES CLIPPERS,104,DALLAS MAVERICKS,97
2021-06-05 23:30:00+00:00,MILWAUKEE BUCKS,107,BROOKLYN NETS,115
2021-06-06 17:00:00+00:00,ATLANTA HAWKS,128,PHILADELPHIA 76ERS,124
2021-06-06 19:30:00+00:00,DALLAS MAVERICKS,111,LOS ANGELES CLIPPERS,126
2021-06-07 23:30:00+00:00,MILWAUKEE BUCKS,86,BROOKLYN NETS,125
2021-06-08 02:00:00+00:00,DENVER NUGGETS,105,PHOENIX SUNS,122
2021-06-08 23:30:00+00:00,ATLANTA HAWKS,102,PHILADELPHIA 76ERS,118
2021-06-09 02:00:00+00:00,LOS ANGELES CLIPPERS,109,UTAH JAZZ,112
2021-06-10 01:30:00+00:00,DENVER NUGGETS,98,PHOENIX SUNS,123
2021-06-10 23:30:00+00:00,BROOKLYN NETS,83,MILWAUKEE BUCKS,86
2021-06-11 02:00:00+00:00,LOS ANGELES CLIPPERS,111,UTAH JAZZ,117
2021-06-11 23:30:00+00:00,PHILADELPHIA 76ERS,127,ATLANTA HAWKS,111
2021-06-12 02:00:00+00:00,PHOENIX SUNS,116,DENVER NUGGETS,102
2021-06-13 00:30:00+00:00,UTAH JAZZ,106,LOS ANGELES CLIPPERS,132
2021-06-13 19:00:00+00:00,BROOKLYN NETS,96,MILWAUKEE BUCKS,107
2021-06-14 00:00:00+00:00,PHOENIX SUNS,125,DENVER NUGGETS,118
2021-06-14 23:30:00+00:00,PHILADELPHIA 76ERS,100,ATLANTA HAWKS,103
2021-06-15 02:00:00+00:00,UTAH JAZZ,104,LOS ANGELES CLIPPERS,118
2021-06-16 00:30:00+00:00,MILWAUKEE BUCKS,108,BROOKLYN NETS,114
2021-06-16 23:30:00+00:00,ATLANTA HAWKS,109,PHILADELPHIA 76ERS,106
2021-06-17 02:00:00+00:00,LOS ANGELES CLIPPERS,119,UTAH JAZZ,111
2021-06-18 00:30:00+00:00,BROOKLYN NETS,89,MILWAUKEE BUCKS,104
2021-06-18 23:30:00+00:00,PHILADELPHIA 76ERS,104,ATLANTA HAWKS,99
2021-06-19 02:00:00+00:00,UTAH JAZZ,119,LOS ANGELES CLIPPERS,131
2021-06-20 00:30:00+00:00,MILWAUKEE BUCKS,115,BROOKLYN NETS,111
2021-06-20 19:30:00+00:00,LOS ANGELES CLIPPERS,114,PHOENIX SUNS,120
2021-06-21 00:00:00+00:00,ATLANTA HAWKS,103,PHILADELPHIA 76ERS,96
2021-06-23 01:00:00+00:00,LOS ANGELES CLIPPERS,103,PHOENIX SUNS,104
2021-06-24 00:30:00+00:00,ATLANTA HAWKS,116,MILWAUKEE BUCKS,113
2021-06-25 01:00:00+00:00,PHOENIX SUNS,92,LOS ANGELES CLIPPERS,106
2021-06-26 00:30:00+00:00,ATLANTA HAWKS,91,MILWAUKEE BUCKS,125
2021-06-27 01:00:00+00:00,PHOENIX SUNS,84,LOS ANGELES CLIPPERS,80
2021-06-28 00:30:00+00:00,MILWAUKEE BUCKS,113,ATLANTA HAWKS,102
2021-06-29 01:00:00+00:00,LOS ANGELES CLIPPERS,116,PHOENIX SUNS,102
2021-06-30 00:30:00+00:00,MILWAUKEE BUCKS,88,ATLANTA HAWKS,110
2021-07-01 01:00:00+00:00,PHOENIX SUNS,130,LOS ANGELES CLIPPERS,103
2021-07-02 00:30:00+00:00,ATLANTA HAWKS,112,MILWAUKEE BUCKS,123
2021-07-04 00:30:00+00:00,MILWAUKEE BUCKS,118,ATLANTA HAWKS,107
2021-07-07 01:00:00+00:00,MILWAUKEE BUCKS,105,PHOENIX SUNS,118
2021-07-09 01:00:00+00:00,MILWAUKEE BUCKS,108,PHOENIX SUNS,118
2021-07-12 00:00:00+00:00,PHOENIX SUNS,100,MILWAUKEE BUCKS,120
2021-07-15 01:00:00+00:00,PHOENIX SUNS,103,MILWAUKEE BUCKS,109
2021-07-18 01:00:00+00:00,MILWAUKEE BUCKS,123,PHOENIX SUNS,119
2021-07-21 01:00:00+00:00,PHOENIX SUNS,98,MILWAUKEE BUCKS,105
